"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0927330411007454,2,217,21.0884792626728,"Path:hsa04810 Regulation of actin cytoskeleton","http://www.genome.jp/kegg-bin/show_pathway?hsa04810 "," MYH10  PIK3CA"
0.0927330411007454,1,137,16.7014598540146,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," PIK3CA"
0.0927330411007454,1,102,22.4323529411765,"Path:hsa04914 Progesterone-mediated oocyte maturation","http://www.genome.jp/kegg-bin/show_pathway?hsa04914 "," PIK3CA"
0.0927330411007454,1,138,16.5804347826087,"Path:hsa04915 Estrogen signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04915 "," PIK3CA"
0.0927330411007454,1,70,32.6871428571429,"Path:hsa04917 Prolactin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04917 "," PIK3CA"
0.0927330411007454,1,121,18.9099173553719,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," PIK3CA"
0.0927330411007454,1,58,39.45,"Path:hsa04923 Regulation of lipolysis in adipocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04923 "," PIK3CA"
0.0927330411007454,1,129,17.7372093023256,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," PIK3CA"
0.0927330411007454,1,64,35.7515625,"Path:hsa04929 GnRH secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04929 "," PIK3CA"
0.0927330411007454,1,46,49.7413043478261,"Path:hsa04930 Type II diabetes mellitus","http://www.genome.jp/kegg-bin/show_pathway?hsa04930 "," PIK3CA"
0.0927330411007454,1,108,21.1861111111111,"Path:hsa04931 Insulin resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa04931 "," PIK3CA"
0.0927330411007454,2,155,29.5238709677419,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," NDUFA8  PIK3CA"
0.0927330411007454,1,100,22.881,"Path:hsa04933 AGE-RAGE signaling pathway in diabetic complications","http://www.genome.jp/kegg-bin/show_pathway?hsa04933 "," PIK3CA"
0.0927330411007454,1,120,19.0675,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," PIK3CA"
0.0927330411007454,1,37,61.8405405405405,"Path:hsa04960 Aldosterone-regulated sodium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04960 "," PIK3CA"
0.0927330411007454,1,47,48.6829787234043,"Path:hsa04973 Carbohydrate digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04973 "," PIK3CA"
0.0927330411007454,2,384,11.9171875,"Path:hsa05010 Alzheimer disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05010 "," NDUFA8  PIK3CA"
0.0927330411007454,1,142,16.1133802816901,"Path:hsa05017 Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?hsa05017 "," PIK3CA"
0.0927330411007454,2,273,16.7626373626374,"Path:hsa05020 Prion disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05020 "," NDUFA8  PIK3CA"
0.0927330411007454,1,77,29.7155844155844,"Path:hsa05100 Bacterial invasion of epithelial cells","http://www.genome.jp/kegg-bin/show_pathway?hsa05100 "," PIK3CA"
0.0927330411007454,1,137,16.7014598540146,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," PIK3CA"
0.0927330411007454,1,101,22.6544554455446,"Path:hsa05142 Chagas disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05142 "," PIK3CA"
0.0927330411007454,1,102,22.4323529411765,"Path:hsa05146 Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," PIK3CA"
0.0927330411007454,1,139,16.4611510791367,"Path:hsa05162 Measles","http://www.genome.jp/kegg-bin/show_pathway?hsa05162 "," PIK3CA"
0.0927330411007454,2,223,20.5210762331839,"Path:hsa05208 Chemical carcinogenesis-reactive oxygen species","http://www.genome.jp/kegg-bin/show_pathway?hsa05208 "," NDUFA8  PIK3CA"
0.0927330411007454,1,86,26.6058139534884,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," PIK3CA"
0.0927330411007454,1,68,33.6485294117647,"Path:hsa05211 Renal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05211 "," PIK3CA"
0.0927330411007454,1,76,30.1065789473684,"Path:hsa05212 Pancreatic cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05212 "," PIK3CA"
0.0927330411007454,1,58,39.45,"Path:hsa05213 Endometrial cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05213 "," PIK3CA"
0.0927330411007454,1,75,30.508,"Path:hsa05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?hsa05214 "," PIK3CA"
0.0927330411007454,1,97,23.5886597938144,"Path:hsa05215 Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," PIK3CA"
0.0927330411007454,1,72,31.7791666666667,"Path:hsa05218 Melanoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05218 "," PIK3CA"
0.0927330411007454,1,76,30.1065789473684,"Path:hsa05220 Chronic myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05220 "," PIK3CA"
0.0927330411007454,1,67,34.1507462686567,"Path:hsa05221 Acute myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05221 "," PIK3CA"
0.0927330411007454,1,92,24.870652173913,"Path:hsa05222 Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," PIK3CA"
0.0927330411007454,1,72,31.7791666666667,"Path:hsa05223 Non-small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05223 "," PIK3CA"
0.0927330411007454,1,147,15.565306122449,"Path:hsa05224 Breast cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05224 "," PIK3CA"
0.0927330411007454,1,148,15.4601351351351,"Path:hsa05226 Gastric cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05226 "," PIK3CA"
0.0927330411007454,1,70,32.6871428571429,"Path:hsa05230 Central carbon metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05230 "," PIK3CA"
0.0927330411007454,1,98,23.3479591836735,"Path:hsa05231 Choline metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05231 "," PIK3CA"
0.0927330411007454,1,89,25.7089887640449,"Path:hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05235 "," PIK3CA"
0.0927330411007454,2,203,22.5428571428571,"Path:hsa05415 Diabetic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05415 "," NDUFA8  PIK3CA"
0.0927330411007454,1,138,16.5804347826087,"Path:hsa05418 Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05418 "," PIK3CA"
0.094325652746746,1,155,14.761935483871,"Path:hsa04150 mTOR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04150 "," PIK3CA"
0.094325652746746,1,156,14.6673076923077,"Path:hsa04218 Cellular senescence","http://www.genome.jp/kegg-bin/show_pathway?hsa04218 "," PIK3CA"
0.094325652746746,1,162,14.1240740740741,"Path:hsa04630 JAK-STAT signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04630 "," PIK3CA"
0.094325652746746,1,157,14.5738853503185,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," PIK3CA"
0.094325652746746,1,162,14.1240740740741,"Path:hsa05161 Hepatitis B","http://www.genome.jp/kegg-bin/show_pathway?hsa05161 "," PIK3CA"
0.094325652746746,1,161,14.211801242236,"Path:hsa05206 MicroRNAs in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05206 "," PIK3CA"
0.0960504475057925,1,167,13.7011976047904,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," PIK3CA"
0.0960831707166289,1,169,13.5390532544379,"Path:hsa04530 Tight junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04530 "," MYH10"
0.0961143127399422,1,171,13.380701754386,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," PIK3CA"
0.100411406943033,1,181,12.6414364640884,"Path:hsa04360 Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?hsa04360 "," PIK3CA"
0.100411406943033,1,183,12.5032786885246,"Path:hsa04621 NOD-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04621 "," TP53BP1"
0.100682625767491,1,191,11.9795811518325,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," PIK3CA"
0.100682625767491,1,200,11.4405,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," PIK3CA"
0.100682625767491,1,189,12.1063492063492,"Path:hsa04613 Neutrophil extracellular trap formation","http://www.genome.jp/kegg-bin/show_pathway?hsa04613 "," PIK3CA"
0.100682625767491,1,197,11.6147208121827,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," MYH10"
0.100682625767491,1,194,11.7943298969072,"Path:hsa05167 Kaposi sarcoma-associated herpesvirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05167 "," PIK3CA"
0.100682625767491,1,202,11.3272277227723,"Path:hsa05169 Epstein-Barr virus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05169 "," PIK3CA"
0.100682625767491,1,202,11.3272277227723,"Path:hsa05203 Viral carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa05203 "," PIK3CA"
0.100682625767491,1,202,11.3272277227723,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," PIK3CA"
0.100682625767491,1,197,11.6147208121827,"Path:hsa05207 Chemical carcinogenesis-receptor activation","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," PIK3CA"
0.102496982768645,1,210,10.8957142857143,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," PIK3CA"
0.102496982768645,1,210,10.8957142857143,"Path:hsa05170 Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," PIK3CA"
0.103373821761381,1,214,10.6920560747664,"Path:hsa05417 Lipid and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05417 "," PIK3CA"
0.104993646429034,1,221,10.3533936651584,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," PIK3CA"
0.104993646429034,1,224,10.2147321428571,"Path:hsa05163 Human cytomegalovirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05163 "," PIK3CA"
0.104993646429034,1,222,10.3067567567568,"Path:hsa05166 Human T-cell leukemia virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05166 "," PIK3CA"
0.1065998062687,1,232,9.8625,"Path:hsa04714 Thermogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04714 "," NDUFA8"
0.1065998062687,1,232,9.8625,"Path:hsa05171 Coronavirus disease-COVID-19","http://www.genome.jp/kegg-bin/show_pathway?hsa05171 "," PIK3CA"
0.106942895242766,1,235,9.73659574468085,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," PIK3CA"
0.110711523961084,1,246,9.30121951219512,"Path:hsa05131 Shigellosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05131 "," PIK3CA"
0.111005046444242,1,249,9.18915662650602,"Path:hsa05132 Salmonella infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05132 "," PIK3CA"
0.117154843519465,1,266,8.60187969924812,"Path:hsa05012 Parkinson disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05012 "," NDUFA8"
0.132564245971884,1,306,7.47745098039216,"Path:hsa05016 Huntington disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05016 "," NDUFA8"
0.141469425280497,1,331,6.91268882175227,"Path:hsa05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," PIK3CA"
0.149338020225852,1,354,6.4635593220339,"Path:hsa04151 PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04151 "," PIK3CA"
0.151960113551304,1,364,6.28598901098901,"Path:hsa05014 Amyotrophic lateral sclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05014 "," NDUFA8"
0.192820919464823,1,476,4.80693277310924,"Path:hsa05022 Pathways of neurodegeneration-multiple diseases","http://www.genome.jp/kegg-bin/show_pathway?hsa05022 "," NDUFA8"
0.198118451973299,1,495,4.62242424242424,"Path:hsa05168 Herpes simplex virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05168 "," PIK3CA"
